order_id,customer_id,store_id,order_date,payment_method,order_status,shipping_cost
2412,724,14,2024-05-07,Debit Card,Delivered,144.51
2413,416,19,2024-04-27,Credit Card,Shipped,185.17
2414,189,19,2025-08-13,UPI,Returned,92.24
2415,42,8,2025-12-29,Credit Card,Shipped,193.56
2416,405,5,2025-12-01,Credit Card,Delivered,63.65
2417,668,7,2024-01-03,UPI,Processing,42.89
2418,350,7,2024-04-19,Cash,Delivered,192.11
2419,890,12,2024-05-06,Debit Card,Returned,119.53
2420,697,9,2025-06-15,Cash,Delivered,220.13
2421,212,13,2024-05-29,Debit Card,Delivered,179.83
2422,249,16,2025-11-09,Cash,Cancelled,131.86
2423,4,14,2024-09-15,Cash,Delivered,204.09
2424,767,15,2024-03-02,Net Banking,Delivered,126.81
2425,145,10,2024-10-21,Debit Card,Delivered,201.5
2426,805,17,2025-04-29,UPI,Delivered,113.05
2427,230,15,2025-10-21,Credit Card,Delivered,97.88
2428,987,13,2025-05-03,Debit Card,Delivered,86.32
2429,18,8,2024-05-16,Cash,Delivered,247.16
2430,522,5,2025-07-18,UPI,Delivered,117.88
2431,707,4,2024-09-17,Debit Card,Processing,148.46
2432,765,13,2024-11-13,UPI,Delivered,241.0
2433,248,10,2024-04-19,Debit Card,Processing,199.12
2434,954,18,2025-11-15,Net Banking,Delivered,234.13
2435,643,16,2024-07-06,Net Banking,Delivered,241.31
2436,787,18,2024-12-01,Cash,Delivered,40.31
2437,192,4,2024-07-17,Debit Card,Shipped,129.22
2438,824,9,2025-12-13,Net Banking,Delivered,124.41
2439,579,19,2025-09-08,Debit Card,Delivered,139.09
2440,912,8,2024-07-19,Debit Card,Delivered,110.59
2441,778,8,2025-04-27,Net Banking,Delivered,87.79
2442,17,3,2025-07-29,UPI,Delivered,68.77
2443,888,2,2025-02-24,Credit Card,Delivered,152.35
2444,106,18,2024-03-15,Cash,Shipped,86.35
2445,224,12,2024-08-07,UPI,Delivered,42.46
2446,419,4,2025-08-24,Debit Card,Delivered,226.86
2447,96,11,2024-08-02,Credit Card,Delivered,59.64
2448,811,20,2024-09-13,Net Banking,Shipped,237.04
2449,46,16,2024-09-03,Debit Card,Delivered,178.03
2450,747,1,2025-12-13,Cash,Processing,85.44
2451,909,11,2025-02-25,UPI,Delivered,162.4
2452,285,1,2025-08-12,Cash,Delivered,236.28
2453,570,6,2025-04-08,UPI,Shipped,245.95
2454,22,9,2025-08-08,Credit Card,Delivered,72.96
2455,751,6,2024-02-16,Credit Card,Processing,81.51
2456,472,2,2024-10-29,Cash,Delivered,68.25
2457,744,7,2024-04-30,Debit Card,Delivered,224.83
2458,855,14,2024-11-02,Credit Card,Delivered,215.06
2459,486,13,2024-06-11,UPI,Delivered,47.38
2460,701,14,2024-06-28,UPI,Delivered,73.08
2461,158,14,2024-03-15,UPI,Delivered,186.93
2462,273,17,2024-06-19,Net Banking,Processing,151.48
2463,921,19,2025-08-28,Debit Card,Processing,73.05
2464,546,19,2025-08-31,Credit Card,Returned,129.23
2465,857,15,2025-09-17,Debit Card,Delivered,167.32
2466,201,13,2024-01-21,Debit Card,Delivered,152.44
2467,896,19,2024-04-03,UPI,Shipped,66.62
2468,236,18,2024-02-25,UPI,Delivered,122.87
2469,595,5,2025-10-27,UPI,Delivered,153.2
2470,819,5,2024-08-25,Credit Card,Cancelled,146.77
2471,557,3,2025-09-13,Credit Card,Delivered,57.55
2472,551,3,2025-06-21,Debit Card,Delivered,155.27
2473,46,14,2024-07-01,Cash,Processing,83.11
2474,716,3,2024-08-13,Net Banking,Delivered,132.89
2475,739,18,2025-03-08,UPI,Shipped,107.59
2476,698,9,2024-06-17,Debit Card,Delivered,200.75
2477,794,1,2024-01-28,UPI,Delivered,74.63
2478,600,3,2025-10-14,UPI,Delivered,140.96
2479,450,18,2024-04-10,Debit Card,Delivered,172.48
2480,27,5,2025-09-11,Debit Card,Delivered,181.16
2481,662,10,2025-05-31,Debit Card,Delivered,57.86
2482,615,19,2024-05-31,Net Banking,Delivered,143.14
2483,155,6,2024-03-19,Debit Card,Delivered,205.55
2484,389,16,2024-11-17,UPI,Delivered,138.14
2485,614,2,2024-02-15,UPI,Delivered,226.02
2486,354,11,2025-01-21,UPI,Delivered,148.34
2487,154,13,2025-06-26,Cash,Delivered,89.52
2488,817,9,2024-06-01,Net Banking,Delivered,107.54
2489,51,12,2025-11-08,Debit Card,Processing,204.88
2490,748,2,2025-01-19,Net Banking,Shipped,171.25
2491,417,7,2024-02-24,Credit Card,Delivered,219.77
2492,472,20,2025-07-25,Debit Card,Shipped,43.57
2493,798,17,2025-10-01,Credit Card,Delivered,52.75
2494,951,4,2024-02-18,Cash,Delivered,151.0
2495,938,17,2025-07-23,UPI,Delivered,193.99
2496,182,18,2025-10-21,Cash,Delivered,235.49
2497,199,13,2025-06-12,Credit Card,Delivered,53.47
2498,249,5,2024-10-01,UPI,Delivered,124.02
2499,303,6,2025-11-25,Net Banking,Delivered,180.59
2500,418,10,2024-11-10,Credit Card,Delivered,224.68
2501,378,17,2024-05-13,Cash,Delivered,105.01
2502,85,15,2024-09-14,UPI,Processing,101.24
2503,400,6,2025-10-08,Debit Card,Cancelled,118.47
2504,888,2,2024-10-24,Credit Card,Delivered,88.11
2505,378,11,2025-11-22,Net Banking,Delivered,101.7
2506,685,3,2024-01-24,Cash,Delivered,126.35
2507,884,10,2024-10-13,Net Banking,Delivered,211.09
2508,939,1,2025-06-01,Credit Card,Shipped,117.36
2509,715,17,2025-07-23,Net Banking,Delivered,246.28
2510,743,5,2024-12-05,Cash,Delivered,186.41
2511,705,11,2025-11-20,UPI,Delivered,174.21
2512,245,7,2024-10-25,Credit Card,Delivered,200.66
2513,199,17,2024-12-29,Debit Card,Delivered,225.53
2514,405,8,2024-05-05,Credit Card,Processing,58.91
2515,615,15,2025-12-29,Net Banking,Delivered,224.51
2516,558,2,2024-05-06,Net Banking,Returned,90.63
2517,647,7,2024-04-03,Cash,Delivered,125.05
2518,232,2,2024-11-26,Cash,Processing,191.91
2519,941,20,2024-03-26,Net Banking,Delivered,241.96
2520,98,15,2025-02-02,Net Banking,Processing,203.57
2521,914,1,2025-06-21,UPI,Cancelled,83.83
2522,831,1,2024-01-28,Net Banking,Delivered,203.51
2523,563,5,2024-04-24,Net Banking,Delivered,42.76
2524,387,11,2025-12-05,Cash,Delivered,144.44
2525,843,20,2024-10-17,UPI,Returned,230.67
2526,904,20,2024-01-04,Credit Card,Delivered,168.05
2527,138,2,2024-12-20,UPI,Delivered,54.89
2528,892,17,2024-05-06,Net Banking,Delivered,153.24
2529,237,13,2024-08-19,Net Banking,Delivered,215.99
2530,143,14,2025-08-23,Credit Card,Delivered,191.82
2531,622,20,2024-08-08,Net Banking,Delivered,90.43
2532,344,11,2024-10-08,Cash,Delivered,93.58
2533,713,10,2024-02-07,Credit Card,Delivered,125.52
2534,850,12,2024-02-13,UPI,Shipped,110.87
2535,959,13,2025-05-19,Cash,Delivered,206.05
2536,532,4,2024-02-17,UPI,Shipped,129.57
2537,962,2,2024-01-19,Credit Card,Processing,51.63
2538,370,13,2024-07-27,Cash,Processing,58.56
2539,396,5,2024-01-28,Cash,Delivered,237.46
2540,103,6,2024-08-05,Credit Card,Delivered,111.51
2541,838,14,2024-02-23,Net Banking,Delivered,131.61
2542,498,16,2024-04-21,Cash,Shipped,175.27
2543,637,7,2024-05-26,Net Banking,Processing,100.98
2544,119,8,2024-02-11,Debit Card,Processing,41.04
2545,459,7,2025-06-24,Debit Card,Delivered,140.15
2546,935,18,2025-11-14,Net Banking,Delivered,49.69
2547,661,12,2024-08-27,Net Banking,Shipped,51.21
2548,380,15,2025-11-14,UPI,Delivered,49.97
2549,579,19,2025-01-12,UPI,Processing,100.01
2550,958,1,2024-07-05,Cash,Returned,162.41
2551,413,20,2024-06-18,Net Banking,Delivered,171.45
2552,587,13,2025-10-01,Debit Card,Processing,174.77
2553,764,15,2025-09-06,UPI,Processing,102.06
2554,803,12,2025-07-02,Net Banking,Delivered,239.91
2555,151,11,2024-09-11,Net Banking,Delivered,44.47
2556,909,10,2025-05-27,Net Banking,Delivered,244.72
2557,977,6,2024-07-18,Credit Card,Delivered,216.23
2558,302,5,2024-08-16,Cash,Delivered,157.57
2559,418,20,2024-02-26,UPI,Returned,139.33
2560,656,4,2025-02-11,Cash,Shipped,244.19
2561,658,15,2024-02-01,Credit Card,Shipped,105.0
2562,533,20,2024-08-21,Credit Card,Delivered,179.13
2563,666,8,2025-01-05,Net Banking,Delivered,228.38
2564,857,10,2024-01-18,UPI,Processing,241.6
2565,121,5,2025-11-10,Net Banking,Delivered,111.68
2566,824,5,2025-07-16,Cash,Delivered,115.33
2567,151,14,2025-11-23,Debit Card,Delivered,155.63
2568,388,12,2025-08-09,Cash,Delivered,233.93
2569,16,18,2024-08-09,Cash,Processing,60.63
2570,904,5,2025-12-03,Credit Card,Processing,105.88
2571,946,4,2024-12-10,Debit Card,Processing,203.22
2572,555,5,2025-02-12,Credit Card,Delivered,202.36
2573,279,2,2025-06-05,UPI,Processing,74.49
2574,2,1,2024-08-17,Net Banking,Delivered,122.04
2575,65,2,2025-02-02,UPI,Processing,200.28
2576,207,3,2025-05-30,UPI,Delivered,211.01
2577,844,1,2024-12-08,UPI,Cancelled,118.79
2578,627,9,2024-02-27,UPI,Delivered,167.37
2579,56,15,2024-11-25,Cash,Shipped,221.21
2580,201,19,2025-06-18,Cash,Delivered,171.67
2581,748,12,2024-02-21,Credit Card,Delivered,96.73
2582,452,15,2025-05-22,Net Banking,Delivered,74.09
2583,907,5,2025-04-04,Cash,Shipped,126.45
2584,611,5,2024-05-13,Debit Card,Delivered,207.72
2585,743,16,2025-05-18,Cash,Cancelled,246.22
2586,717,20,2025-08-01,UPI,Shipped,95.34
2587,960,17,2025-02-10,Net Banking,Delivered,243.76
2588,208,15,2024-07-22,Credit Card,Delivered,67.86
2589,367,6,2024-11-17,Credit Card,Delivered,241.81
2590,479,18,2024-04-21,UPI,Delivered,83.03
2591,695,4,2024-06-17,UPI,Delivered,40.1
2592,225,14,2024-04-25,Credit Card,Processing,245.7
2593,136,15,2024-11-21,Cash,Delivered,245.05
2594,125,7,2025-01-20,Credit Card,Delivered,227.19
2595,304,10,2025-07-12,Debit Card,Delivered,192.46
2596,886,19,2024-06-21,Debit Card,Delivered,221.47
2597,523,2,2024-10-28,UPI,Delivered,99.8
2598,243,15,2024-02-24,Credit Card,Delivered,214.72
2599,482,18,2025-02-11,UPI,Cancelled,230.06
2600,684,17,2025-05-26,Credit Card,Cancelled,55.79
2601,655,3,2024-06-14,Cash,Processing,163.69
2602,105,7,2024-07-05,Debit Card,Delivered,244.47
2603,587,18,2024-06-24,Debit Card,Shipped,143.17
2604,622,15,2025-12-04,Credit Card,Shipped,221.98
2605,896,18,2024-08-25,Credit Card,Processing,218.1
2606,557,11,2024-06-30,Cash,Delivered,88.07
2607,983,1,2025-04-05,Cash,Shipped,163.61
2608,439,13,2025-10-13,UPI,Delivered,187.02
2609,882,16,2025-02-16,Credit Card,Cancelled,148.84
2610,881,1,2024-05-30,Debit Card,Shipped,118.98
2611,87,6,2024-05-27,Credit Card,Delivered,113.35
2612,164,3,2025-11-21,Cash,Delivered,178.51
2613,796,11,2024-01-16,Net Banking,Returned,236.78
2614,272,13,2025-12-04,Net Banking,Delivered,55.3
2615,789,6,2025-10-28,UPI,Returned,69.14
2616,408,15,2025-08-04,Net Banking,Returned,157.08
2617,792,9,2025-07-01,Credit Card,Delivered,167.88
2618,803,18,2024-10-22,UPI,Returned,66.64
2619,872,11,2024-02-08,UPI,Returned,185.28
2620,679,18,2024-08-23,Cash,Returned,165.63
2621,257,17,2025-12-09,Debit Card,Delivered,102.61
2622,346,20,2025-09-12,Net Banking,Delivered,53.86
2623,291,12,2024-03-27,Cash,Delivered,146.58
2624,712,15,2024-02-06,UPI,Delivered,77.6
2625,412,15,2025-07-11,Cash,Delivered,153.25
2626,192,1,2025-11-03,Net Banking,Delivered,119.89
2627,987,20,2024-03-20,UPI,Shipped,179.38
2628,507,20,2025-04-17,Net Banking,Delivered,153.82
2629,589,14,2025-09-30,Net Banking,Delivered,217.56
2630,328,17,2024-05-12,Net Banking,Delivered,248.78
2631,810,18,2024-02-09,Debit Card,Delivered,40.14
2632,191,8,2025-10-20,Debit Card,Delivered,96.56
2633,680,12,2024-01-31,Cash,Delivered,170.1
2634,468,19,2025-12-03,UPI,Delivered,66.21
2635,922,18,2024-10-13,Credit Card,Shipped,111.95
2636,275,9,2025-01-18,Credit Card,Cancelled,122.57
2637,404,7,2025-08-30,Credit Card,Delivered,211.2
2638,191,8,2024-10-28,Credit Card,Delivered,195.27
2639,809,13,2024-10-02,Credit Card,Processing,80.86
2640,957,4,2025-08-09,Debit Card,Delivered,94.75
2641,697,11,2025-12-01,Credit Card,Delivered,110.96
2642,183,11,2025-05-09,Cash,Delivered,160.84
2643,969,19,2025-02-17,Credit Card,Processing,86.68
2644,623,12,2025-06-26,UPI,Delivered,248.2
2645,109,18,2025-05-31,Cash,Delivered,45.39
2646,502,17,2025-10-23,Debit Card,Returned,239.41
2647,333,1,2025-07-26,Net Banking,Delivered,142.43
2648,295,9,2025-11-27,Credit Card,Delivered,104.39
2649,123,17,2025-09-30,Net Banking,Delivered,214.8
2650,614,16,2025-05-07,Credit Card,Delivered,149.52
2651,342,19,2025-12-22,Credit Card,Delivered,47.92
2652,216,13,2025-01-07,Debit Card,Delivered,101.67
2653,335,11,2024-04-20,Credit Card,Delivered,193.08
2654,635,7,2025-01-09,Cash,Delivered,217.63
2655,100,8,2025-06-21,Cash,Delivered,106.64
2656,983,20,2024-01-17,Debit Card,Returned,71.43
2657,822,4,2025-10-20,Debit Card,Returned,206.42
2658,795,12,2024-02-06,Credit Card,Delivered,169.3
2659,713,19,2024-05-04,Net Banking,Delivered,52.63
2660,776,16,2024-05-14,UPI,Delivered,67.25
2661,540,18,2025-06-10,Debit Card,Delivered,226.94
2662,571,14,2024-12-04,Cash,Delivered,108.14
2663,519,14,2025-08-20,Cash,Delivered,98.7
2664,142,16,2024-06-20,Debit Card,Delivered,246.46
2665,287,18,2025-11-16,Debit Card,Shipped,128.61
2666,816,11,2025-01-07,Net Banking,Delivered,145.43
2667,981,20,2024-11-07,UPI,Returned,210.61
2668,341,1,2025-03-14,Credit Card,Cancelled,41.31
2669,44,5,2024-02-10,Debit Card,Delivered,88.21
2670,900,8,2025-10-24,UPI,Returned,67.54
2671,819,11,2024-04-28,Debit Card,Delivered,41.17
2672,493,2,2024-12-14,Net Banking,Delivered,172.93
2673,756,6,2025-07-22,UPI,Delivered,99.72
2674,538,20,2025-06-16,Cash,Delivered,170.19
2675,148,16,2025-05-17,Credit Card,Delivered,228.76
2676,737,10,2025-03-27,Cash,Delivered,41.34
2677,867,17,2025-01-10,Credit Card,Cancelled,100.46
2678,539,7,2024-03-12,Credit Card,Shipped,209.62
2679,755,5,2024-04-18,Credit Card,Processing,66.52
2680,147,1,2025-09-13,Debit Card,Delivered,52.39
2681,907,3,2024-01-09,Net Banking,Delivered,95.1
2682,209,18,2024-06-12,Cash,Delivered,151.83
2683,414,17,2025-04-27,UPI,Delivered,77.16
2684,922,12,2024-07-04,Cash,Delivered,94.67
2685,576,9,2025-01-06,Cash,Delivered,72.5
2686,965,2,2025-08-07,Debit Card,Delivered,58.95
2687,760,15,2025-11-16,Cash,Processing,156.3
2688,402,2,2024-04-14,Net Banking,Processing,190.84
2689,661,16,2024-05-03,Credit Card,Delivered,184.37
2690,454,7,2024-07-22,Net Banking,Delivered,242.99
2691,334,6,2024-01-30,Credit Card,Delivered,240.59
2692,220,14,2025-09-21,Credit Card,Returned,193.89
2693,674,19,2024-11-30,UPI,Delivered,89.62
2694,148,8,2025-07-17,Credit Card,Delivered,116.38
2695,809,19,2024-09-07,Net Banking,Delivered,156.75
2696,274,14,2024-11-11,UPI,Delivered,175.37
2697,225,6,2025-05-19,Cash,Delivered,237.8
2698,341,9,2025-08-07,Debit Card,Delivered,240.15
2699,626,4,2025-05-25,Credit Card,Processing,166.76
2700,450,1,2025-08-19,Credit Card,Delivered,132.43
2701,57,11,2024-06-14,Credit Card,Delivered,165.14
2702,933,16,2025-06-23,UPI,Delivered,188.66
2703,142,19,2024-11-30,Net Banking,Cancelled,148.98
2704,153,1,2024-05-13,UPI,Delivered,116.5
2705,562,7,2024-02-25,Credit Card,Delivered,49.34
2706,501,20,2025-07-21,Cash,Delivered,146.24
2707,449,12,2025-08-05,Credit Card,Delivered,191.63
2708,684,17,2025-01-16,Debit Card,Delivered,173.86
2709,947,2,2025-02-07,UPI,Delivered,98.41
2710,242,13,2024-11-05,UPI,Processing,219.59
2711,329,4,2025-08-10,Cash,Delivered,215.39
2712,977,7,2024-06-15,Net Banking,Processing,222.19
2713,798,5,2024-01-24,Net Banking,Delivered,234.64
2714,768,12,2025-08-23,UPI,Delivered,81.76
2715,670,17,2024-10-10,Credit Card,Delivered,212.88
2716,591,14,2024-01-06,Cash,Delivered,184.22
2717,96,20,2025-05-26,UPI,Delivered,50.17
2718,750,5,2024-06-03,UPI,Delivered,64.8
2719,947,15,2025-12-04,Cash,Delivered,178.64
2720,118,20,2024-02-24,UPI,Delivered,120.34
2721,133,6,2024-04-17,UPI,Delivered,191.55
2722,140,11,2025-04-02,Net Banking,Shipped,235.8
2723,948,20,2024-07-21,Credit Card,Delivered,160.1
2724,390,11,2025-03-17,Credit Card,Delivered,178.67
2725,667,10,2025-04-11,Net Banking,Delivered,200.52
2726,181,4,2024-10-15,UPI,Delivered,205.87
2727,405,17,2025-11-30,Credit Card,Cancelled,220.57
2728,681,11,2025-08-13,Credit Card,Delivered,100.21
2729,18,19,2024-05-11,Credit Card,Shipped,117.01
2730,739,13,2024-12-24,UPI,Processing,194.56
2731,825,7,2024-01-02,Net Banking,Delivered,66.92
2732,598,16,2025-12-12,UPI,Shipped,88.06
2733,122,5,2025-04-09,Debit Card,Delivered,236.39
2734,335,18,2025-07-16,Debit Card,Delivered,200.14
2735,218,1,2024-05-13,Debit Card,Cancelled,226.5
2736,27,5,2024-06-08,Cash,Cancelled,128.72
2737,629,6,2025-01-05,Cash,Delivered,143.92
2738,171,20,2024-03-02,Net Banking,Delivered,190.96
2739,442,14,2024-03-28,Net Banking,Delivered,87.92
2740,881,10,2024-05-09,Net Banking,Delivered,229.24
2741,328,9,2024-12-16,Credit Card,Processing,183.73
2742,8,8,2025-10-19,Debit Card,Delivered,52.32
2743,631,12,2024-01-18,Cash,Returned,158.53
2744,463,12,2025-10-17,Cash,Processing,104.73
2745,380,15,2024-03-07,Net Banking,Delivered,249.59
2746,292,14,2025-01-15,Credit Card,Cancelled,92.77
2747,141,9,2024-04-18,Cash,Delivered,63.22
2748,61,4,2025-07-22,Net Banking,Delivered,83.52
2749,568,8,2025-02-26,UPI,Delivered,98.0
2750,501,6,2024-04-02,Cash,Delivered,154.32
2751,100,12,2025-06-13,Cash,Delivered,164.48
2752,998,11,2024-04-20,UPI,Delivered,81.05
2753,419,15,2024-02-13,UPI,Delivered,137.01
2754,341,3,2024-08-22,UPI,Processing,100.42
2755,977,9,2025-06-27,Cash,Delivered,208.22
2756,117,7,2024-06-28,UPI,Delivered,131.37
2757,545,17,2024-12-23,Debit Card,Delivered,187.72
2758,260,16,2025-09-02,UPI,Delivered,157.86
2759,204,7,2024-12-07,Net Banking,Delivered,212.74
2760,945,9,2025-03-26,Cash,Processing,131.73
2761,81,12,2024-06-01,Net Banking,Delivered,90.52
2762,717,16,2024-05-21,UPI,Delivered,245.76
2763,425,14,2025-02-16,UPI,Delivered,109.37
2764,26,3,2025-08-26,UPI,Delivered,163.59
2765,479,4,2025-11-13,Debit Card,Delivered,197.29
2766,600,8,2024-09-25,Net Banking,Shipped,155.93
2767,776,9,2025-07-30,Net Banking,Delivered,92.35
2768,68,11,2025-12-25,Credit Card,Delivered,168.22
2769,39,19,2025-05-28,Debit Card,Delivered,165.57
2770,952,13,2025-05-23,Net Banking,Delivered,143.49
2771,664,3,2024-08-17,Credit Card,Delivered,132.19
2772,834,14,2024-05-03,Cash,Delivered,197.48
2773,421,13,2024-04-14,UPI,Delivered,141.84
2774,497,16,2024-02-20,Net Banking,Delivered,88.99
2775,781,11,2024-06-27,Cash,Delivered,194.76
2776,686,19,2025-06-11,Net Banking,Delivered,159.38
2777,626,15,2024-04-26,UPI,Delivered,212.73
2778,170,14,2024-09-27,Credit Card,Delivered,138.13
2779,472,18,2025-06-11,Credit Card,Delivered,126.26
2780,677,1,2024-06-11,Debit Card,Delivered,235.49
2781,967,3,2025-07-12,Credit Card,Delivered,187.38
2782,586,17,2025-09-21,Net Banking,Delivered,248.54
2783,460,5,2025-08-21,UPI,Delivered,133.34
2784,749,18,2024-01-23,Net Banking,Delivered,242.56
2785,521,1,2025-11-08,UPI,Returned,234.9
2786,312,18,2024-09-23,Credit Card,Delivered,65.25
2787,535,17,2024-12-30,Credit Card,Delivered,132.47
2788,383,15,2025-06-03,UPI,Delivered,52.96
2789,266,18,2024-01-27,UPI,Delivered,107.24
2790,96,6,2025-11-13,Credit Card,Delivered,57.88
2791,413,3,2025-09-01,UPI,Cancelled,147.29
2792,691,19,2025-05-26,Debit Card,Shipped,165.98
2793,574,17,2025-03-09,Credit Card,Delivered,197.95
2794,966,16,2025-08-15,UPI,Delivered,163.66
2795,731,4,2024-08-22,Debit Card,Cancelled,58.57
2796,434,4,2025-08-17,Debit Card,Delivered,143.81
2797,658,8,2025-07-19,Credit Card,Delivered,181.58
2798,567,18,2025-12-08,Credit Card,Delivered,119.25
2799,798,15,2024-04-19,Net Banking,Shipped,209.01
2800,657,13,2025-11-17,Credit Card,Delivered,49.49
2801,949,14,2025-09-11,Debit Card,Processing,119.03
2802,255,9,2025-07-13,Net Banking,Delivered,95.79
2803,320,5,2025-06-07,UPI,Delivered,72.12
2804,105,13,2024-12-12,Credit Card,Delivered,236.02
2805,779,8,2025-08-16,Cash,Delivered,154.81
2806,515,19,2024-01-01,Credit Card,Delivered,124.03
2807,514,8,2025-12-14,Net Banking,Delivered,131.54
2808,405,16,2024-09-21,Credit Card,Returned,198.11
2809,617,19,2025-03-31,UPI,Delivered,170.88
2810,92,10,2024-03-05,UPI,Delivered,214.24
2811,918,8,2025-08-23,Debit Card,Delivered,247.3
2812,835,6,2025-10-17,Credit Card,Shipped,62.67
2813,487,14,2024-08-06,UPI,Delivered,246.01
2814,941,9,2024-02-14,Debit Card,Delivered,59.82
2815,799,1,2024-12-06,Credit Card,Delivered,240.79
2816,508,5,2024-11-05,Debit Card,Delivered,60.45
2817,666,2,2024-11-21,Credit Card,Delivered,97.46
2818,427,13,2025-08-03,UPI,Delivered,195.47
2819,791,17,2024-03-07,Credit Card,Shipped,164.85
2820,772,18,2025-08-09,UPI,Delivered,240.85
2821,888,13,2024-01-03,Cash,Processing,70.55
2822,82,15,2024-10-05,Debit Card,Delivered,218.04
2823,807,8,2024-04-17,Debit Card,Delivered,233.01
2824,386,9,2025-10-03,Net Banking,Delivered,179.27
2825,825,8,2025-09-24,Net Banking,Delivered,169.89
2826,320,17,2025-03-26,Cash,Delivered,184.62
2827,336,11,2024-04-02,Net Banking,Delivered,105.85
2828,51,4,2025-11-06,UPI,Delivered,191.7
2829,185,2,2025-11-26,Cash,Returned,91.74
2830,911,2,2025-01-25,Debit Card,Delivered,139.64
2831,700,2,2025-03-08,Credit Card,Processing,152.94
2832,827,13,2025-07-22,Credit Card,Delivered,92.2
2833,664,5,2025-12-27,UPI,Delivered,94.58
2834,614,2,2025-01-16,Cash,Delivered,50.32
2835,672,19,2025-08-31,Debit Card,Processing,102.73
2836,257,6,2025-08-17,UPI,Delivered,119.03
2837,699,9,2025-01-19,Net Banking,Delivered,130.58
2838,52,11,2025-02-24,Cash,Delivered,43.01
2839,323,14,2024-11-14,Debit Card,Delivered,133.05
2840,914,1,2025-07-04,Net Banking,Delivered,240.13
2841,988,8,2024-11-22,Credit Card,Shipped,209.11
2842,436,5,2024-01-30,Credit Card,Processing,117.6
2843,897,13,2025-02-18,Credit Card,Processing,78.71
2844,345,10,2025-03-04,UPI,Delivered,172.85
2845,623,12,2025-09-10,Credit Card,Cancelled,41.92
2846,436,6,2025-11-22,Credit Card,Delivered,71.95
2847,987,15,2024-07-04,Cash,Returned,140.46
2848,486,10,2025-11-03,Cash,Delivered,106.36
2849,400,1,2024-03-09,UPI,Delivered,99.0
2850,95,12,2024-04-12,Net Banking,Processing,92.75
2851,655,13,2025-06-13,UPI,Delivered,229.93
2852,16,4,2025-07-03,Cash,Delivered,246.22
2853,729,16,2025-05-07,Net Banking,Delivered,223.67
2854,592,20,2024-06-26,Debit Card,Delivered,204.97
2855,954,9,2024-01-14,Cash,Delivered,190.84
2856,874,6,2024-09-26,Cash,Delivered,193.39
2857,55,7,2024-06-17,Net Banking,Delivered,194.44
2858,351,8,2025-05-05,Cash,Delivered,163.64
2859,888,18,2025-01-30,UPI,Delivered,113.57
